WindDirection,Radius,Vector3D,TotalAreaBurned,TotalAreaBurnedWestOfTheRiver
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.00048828125,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000732421875,0
SW,1,{-1 -1 -1},0.00146484375,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000732421875,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000732421875,0
SW,1,{-1 -1 -1},0.000732421875,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.00048828125,0
SW,1,{-1 -1 -1},0.000732421875,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
SW,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.0009765625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000732421875,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.001220703125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.00048828125,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
W,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.0009765625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.0009765625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.001708984375,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.001220703125,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.0009765625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000732421875,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.0009765625,0
NW,1,{-1 -1 -1},0.000244140625,0
NW,1,{-1 -1 -1},0.00048828125,0
NW,1,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.001220703125,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.001220703125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.001953125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.002685546875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.0009765625,0
N,2,{-1 -1 -1},0.0009765625,0
N,2,{-1 -1 -1},0.0009765625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.001708984375,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00146484375,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00146484375,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.0009765625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00146484375,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00146484375,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.001220703125,0
N,2,{-1 -1 -1},0.0009765625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.001708984375,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.001708984375,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.00048828125,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000732421875,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
N,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00146484375,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00146484375,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.001220703125,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.001953125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.00244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.0029296875,0
NE,2,{-1 -1 -1},0.001708984375,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.001220703125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.001220703125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00146484375,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.001220703125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.002197265625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.002685546875,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.001708984375,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.00146484375,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.001220703125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.001953125,0
NE,2,{-1 -1 -1},0.001953125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.002197265625,0
NE,2,{-1 -1 -1},0.00048828125,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.0009765625,0
NE,2,{-1 -1 -1},0.000732421875,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.000244140625,0
NE,2,{-1 -1 -1},0.002685546875,0
NE,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.0009765625,0
E,2,{-1 -1 -1},0.001220703125,0
E,2,{-1 -1 -1},0.0009765625,0
E,2,{-1 -1 -1},0.0009765625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.002197265625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.002197265625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.001220703125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.001953125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.0009765625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.0009765625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000732421875,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.001220703125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.00048828125,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
E,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.0009765625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
S,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.00146484375,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.00146484375,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.0009765625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.00146484375,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.001220703125,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.00048828125,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.001220703125,0
SE,2,{-1 -1 -1},0.000244140625,0
SE,2,{-1 -1 -1},0.000732421875,0
SE,2,{-1 -1 -1},0.000244140625,0
